id,owner_id,name,breed,petType,imageUrl,dob,gender,sex,created,updated,status,timezone
2918,2007,Cupcake,Bichon Frise,Dog,NULL,2007-04-14 00:00:00,0,Spayed Female,2015-08-05 15:54:41,NULL,3,NULL
2919,2008,Ferris,Old English Bulldog,Dog,NULL,2014-09-11 00:00:00,1,Intact Male,2015-08-06 00:36:20,2015-08-08 21:47:15,3,NULL
2920,NULL,Tge,lab,Dog,NULL,2015-03-29 00:00:00,1,Neutered Male,2015-08-06 17:49:01,2015-08-06 17:55:43,5,NULL
2921,NULL,Medium - 1J1Y-0M6M,Dog,Dog,NULL,2012-01-17 00:00:00,1,Neutered Male,2015-08-06 17:56:53,2015-09-02 09:33:20,5,NULL
2922,NULL,Small - 1H1B-0M61,Dog,Dog,NULL,2011-05-01 00:00:00,0,Spayed Female,2015-08-06 17:58:30,2015-09-02 09:33:03,5,NULL
2923,2009,Luigi,Pomeranian Mixed,Dog,NULL,2013-04-10 00:00:00,1,Neutered Male,2015-08-06 19:45:21,NULL,3,NULL
2924,2010,Draygo,German Longhaired Pointer,Dog,NULL,2009-04-14 00:00:00,1,Neutered Male,2015-08-07 16:28:13,NULL,3,NULL
2925,2011,Beary,DSH,Cat,NULL,2011-07-28 00:00:00,0,Spayed Female,2015-08-07 16:30:01,NULL,3,NULL
2926,2012,Beary,DSH,Cat,NULL,2011-07-28 00:00:00,0,Spayed Female,2015-08-07 16:30:01,NULL,3,NULL
2927,2013,Meatloaf,Beagle Mixed,Dog,NULL,2006-01-30 00:00:00,1,Intact Male,2015-08-07 16:31:13,NULL,3,NULL
2928,2014,Mini,DSH,Cat,NULL,2006-08-28 00:00:00,0,Spayed Female,2015-08-07 16:32:04,NULL,3,NULL
2929,2015,Oliver,Papillon Mixed,Dog,NULL,2008-09-13 00:00:00,1,Neutered Male,2015-08-07 16:32:53,NULL,3,NULL
2930,2016,Daisy,DSH,Cat,NULL,2009-04-08 00:00:00,0,Spayed Female,2015-08-07 16:33:40,NULL,3,NULL
2931,2017,Cooper,Labrador Retriever Mixed,Dog,NULL,2004-11-28 00:00:00,1,Neutered Male,2015-08-07 16:34:27,NULL,3,NULL
2932,2018,Eve,DMH,Cat,NULL,2014-07-25 00:00:00,0,Intact Female,2015-08-07 16:35:14,NULL,3,NULL
2933,2019,Terrace,Beagle Mixed,Dog,NULL,2010-03-05 00:00:00,0,Spayed Female,2015-08-07 16:36:11,NULL,3,NULL
2934,2020,Merry,Mix,Dog,NULL,2001-08-02 00:00:00,0,Spayed Female,2015-08-07 18:22:16,NULL,3,NULL
2935,2021,Spike,Chihuahua Mixed,Dog,NULL,2015-03-26 00:00:00,1,Intact Male,2015-08-07 18:53:34,NULL,3,NULL
2936,2022,Hank,DSH,Cat,NULL,2002-09-14 00:00:00,1,Neutered Male,2015-08-07 20:32:48,NULL,3,NULL
2937,2023,Charlie,DSH,Cat,NULL,2001-11-27 00:00:00,1,Neutered Male,2015-08-07 20:33:23,NULL,3,NULL
2938,2024,Tater,Boxer,Dog,NULL,2015-06-01 00:00:00,1,Intact Male,2015-08-07 20:33:54,NULL,3,NULL
2939,2025,Bo,Newfoundland Mixed,Dog,NULL,2010-01-04 00:00:00,1,Intact Male,2015-08-07 20:39:29,NULL,3,NULL
2940,2026,Meka Mae,Pointer,Dog,NULL,2014-08-08 00:00:00,0,Spayed Female,2015-08-07 20:40:30,NULL,3,NULL
2941,1220,Reggie,Vizsla,Dog,NULL,2010-04-07 00:00:00,1,Neutered Male,2015-08-08 00:21:47,2015-11-12 13:48:51,3,NULL
2942,2027,Duke,Hound*,Dog,NULL,2007-04-16 00:00:00,1,Neutered Male,2015-08-08 13:34:08,NULL,3,NULL
2943,2028,Maggie,Labrador Retriever,Dog,NULL,2008-08-14 00:00:00,0,Spayed Female,2015-08-08 13:34:51,NULL,3,NULL
2944,2029,Fern,DSH,Cat,NULL,2005-05-09 00:00:00,0,Spayed Female,2015-08-08 13:35:43,NULL,3,NULL
2945,1875,Hsh,She,Dog,NULL,2013-08-10 00:00:00,1,Neutered Male,2015-08-09 21:39:09,2015-08-09 21:44:32,5,NULL
2948,2030,Gretchen,Doberman Pinscher,Dog,NULL,2004-04-01 00:00:00,0,Spayed Female,2015-08-10 14:00:09,NULL,3,NULL
2949,2031,Rocky,Terrier,Dog,NULL,2001-08-29 00:00:00,1,Neutered Male,2015-08-10 14:19:23,NULL,3,NULL
2950,2032,Sidney,Mix,Dog,NULL,2005-12-14 00:00:00,0,Spayed Female,2015-08-10 15:13:07,NULL,3,NULL
2951,2033,Tucker,Boxer Mixed,Dog,NULL,2012-10-30 00:00:00,1,Neutered Male,2015-08-10 15:13:51,NULL,3,NULL
2952,2034,Bella,German Shepherd Dog,Dog,NULL,2015-05-18 00:00:00,0,Intact Female,2015-08-10 15:16:17,NULL,3,NULL
2953,2035,Molly,Basset Hound,Dog,NULL,2007-09-29 00:00:00,0,Spayed Female,2015-08-10 15:17:29,NULL,3,NULL
2954,2036,Tilly,Dsh,Cat,NULL,2010-10-26 00:00:00,0,Spayed Female,2015-08-10 16:08:07,NULL,3,NULL
2955,NULL,Ludo,Mix,Dog,NULL,2014-11-01 00:00:00,1,Neutered Male,2015-08-10 18:01:01,NULL,3,NULL
2956,NULL,Hobbs,Greyhound,Dog,NULL,2005-06-14 00:00:00,1,Neutered Male,2015-08-10 18:09:57,2015-08-10 20:21:09,3,NULL
2957,NULL,Navo,Chinook,Dog,NULL,2014-05-02 00:00:00,1,Intact Male,2015-08-10 18:17:59,NULL,3,NULL
2958,2037,Meeko,Australian Shepherd Mixed,Dog,NULL,2004-04-19 00:00:00,0,Spayed Female,2015-08-10 18:37:29,NULL,3,NULL
2959,2038,Willie,American Pit Bull Terrier,Dog,NULL,2014-03-01 00:00:00,1,Neutered Male,2015-08-10 18:46:30,NULL,3,NULL
2960,2039,Havoc,Border Collie,Dog,NULL,2012-12-15 00:00:00,1,Neutered Male,2015-08-10 18:46:36,2015-10-29 02:42:37,5,NULL
2961,2040,Hannah,rottweiler mix,Dog,NULL,2005-11-01 00:00:00,0,Spayed Female,2015-08-10 19:25:44,2015-08-10 19:46:26,5,NULL
2962,2041,Thunder,American Pit Bull Terrier,Dog,NULL,2011-08-11 00:00:00,1,Neutered Male,2015-08-10 19:34:48,NULL,3,NULL
2963,2042,Echo,Mix,Dog,NULL,2008-02-14 00:00:00,1,Intact Male,2015-08-10 19:52:26,NULL,3,NULL
2966,NULL,1J1Y-0F6F,LAB,Dog,NULL,2015-08-09 00:00:00,1,Intact Male,2015-08-10 20:04:02,2015-08-10 21:07:51,5,NULL
2967,NULL,1K1Y-043Z,LAB,Cat,NULL,2015-08-09 00:00:00,1,Intact Male,2015-08-10 20:05:56,2015-08-10 21:07:59,5,NULL
2968,NULL,1J1B-0JWC,LAB,Dog,NULL,2015-08-08 00:00:00,1,Intact Male,2015-08-10 20:07:04,2015-08-10 21:08:09,5,NULL
2969,NULL,1J1B-0EKN,LAB,Dog,NULL,2015-08-09 00:00:00,1,Intact Male,2015-08-10 20:09:25,2015-08-10 21:08:24,5,NULL
2970,NULL,1K1Y-04BF,LAB,Dog,NULL,2015-08-09 00:00:00,1,Intact Male,2015-08-10 20:10:12,2015-08-10 21:08:32,5,NULL
2971,2043,Pebbles,American Pit Bull Terrier,Dog,NULL,2013-06-08 00:00:00,0,Intact Female,2015-08-10 20:18:02,NULL,3,NULL
2972,2044,Skye,DSH,Cat,NULL,2003-08-10 00:00:00,0,Spayed Female,2015-08-11 04:20:40,NULL,3,NULL
2973,2045,Denali,DLH,Cat,NULL,2010-08-10 00:00:00,1,Neutered Male,2015-08-11 05:43:02,NULL,3,NULL
2974,2046,Shamus,Golden Retr,Dog,NULL,2009-08-09 00:00:00,1,Neutered Male,2015-08-11 05:51:32,2015-08-11 21:34:04,5,NULL
2975,1875,Fido,Poodle,Dog,//s3.amazonaws.com/petpace.images.pet/91737e57123495e25f9647586942e66,2012-08-07 00:00:00,1,Intact Male,2015-08-11 08:39:46,2015-08-11 08:39:48,3,NULL
2976,1875,whisker,Jj,Cat,//s3.amazonaws.com/petpace.images.pet/f6e0bfab357acf263829130aa59146ae,2000-08-15 00:00:00,1,Intact Male,2015-08-11 08:42:49,2015-08-11 08:49:42,3,NULL
2977,1875,Badge,Heh,Cat,NULL,2008-08-11 00:00:00,1,Intact Male,2015-08-11 08:48:18,2015-08-11 08:50:50,5,NULL
2978,2047,Nairobi,Rottweiler,Dog,NULL,2013-02-15 00:00:00,0,Spayed Female,2015-08-11 11:26:51,2015-10-29 02:43:06,5,NULL
2979,NULL,Grady,cockapoo,Dog,NULL,2015-08-09 00:00:00,1,Neutered Male,2015-08-11 14:54:47,2015-08-11 15:03:43,3,NULL
2980,NULL,0KAA,LAB,Dog,NULL,2010-08-01 00:00:00,1,Intact Male,2015-08-11 15:10:38,2015-08-11 15:23:19,5,NULL
2981,NULL,0M1U,LAB,Dog,NULL,2010-08-01 00:00:00,1,Intact Male,2015-08-11 15:11:40,2015-08-11 15:26:38,5,NULL
2982,NULL,Rex,mixed,Dog,NULL,2012-03-26 00:00:00,1,Neutered Male,2015-08-11 15:14:41,NULL,3,NULL
2983,2048,Helix,German Shephard,Dog,NULL,2013-06-15 00:00:00,1,Intact Male,2015-08-11 15:36:58,2015-08-11 21:39:19,5,NULL
2984,2049,Loco,American Pit Bull Terrier,Dog,NULL,2015-02-11 00:00:00,1,Intact Male,2015-08-11 16:06:44,NULL,3,NULL
2985,2050,Coco,American Pit Bull Terrier,Dog,NULL,2015-06-18 00:00:00,0,Intact Female,2015-08-11 16:07:20,NULL,3,NULL
2986,2051,Lacy,Weimaraner,Dog,NULL,2014-10-03 00:00:00,0,Spayed Female,2015-08-11 16:08:45,NULL,3,NULL
2987,2052,MAX,Boston Terrier,Dog,NULL,2008-05-04 00:00:00,1,Intact Male,2015-08-11 16:09:32,2015-12-22 13:28:10,3,NULL
2988,2053,Chloe,Shetland Sheepdog,Dog,NULL,2014-05-10 00:00:00,0,Spayed Female,2015-08-11 16:09:35,NULL,3,NULL
2989,2054,CHARLIE,Scottish Terrier,Dog,NULL,2006-10-25 00:00:00,1,Neutered Male,2015-08-11 16:10:45,2015-12-22 13:31:53,3,NULL
2990,2055,Chloe,Yorkshire Terrier Mixed,Dog,NULL,2015-06-08 00:00:00,0,Intact Female,2015-08-11 16:11:37,NULL,3,NULL
2991,2056,Abbey Rose,Pug,Dog,NULL,2015-03-29 00:00:00,0,Intact Female,2015-08-11 16:13:18,NULL,3,NULL
2992,2057,Raphael,Pug,Dog,NULL,2015-03-29 00:00:00,1,Intact Male,2015-08-11 16:14:04,NULL,3,NULL
2993,2058,Chewbacca,Mixed,Dog,NULL,2006-05-15 00:00:00,1,Neutered Male,2015-08-11 16:23:44,2015-08-13 12:27:03,5,NULL
2994,2059,Siris,"Shepherd, German",Dog,NULL,2008-06-26 00:00:00,1,Neutered Male,2015-08-11 16:27:01,2015-08-11 21:39:41,5,NULL
2995,2060,Belle,Labrador Retriever,Dog,NULL,2004-10-16 00:00:00,0,Spayed Female,2015-08-11 19:29:19,NULL,3,NULL
2996,2061,Hero,Golden Retriever,Dog,NULL,2004-12-20 00:00:00,1,Neutered Male,2015-08-11 19:58:35,NULL,3,NULL
2997,2062,CHARLIE,mix,Dog,NULL,2011-07-30 00:00:00,1,Neutered Male,2015-08-12 12:39:57,2015-12-22 13:31:41,3,NULL
2998,2063,Charlie,Border Collie,Dog,NULL,2010-03-17 00:00:00,1,Neutered Male,2015-08-12 15:01:08,2015-12-08 19:51:29,3,NULL
2999,2064,Rocket,dsh,Cat,NULL,2011-05-15 00:00:00,1,Neutered Male,2015-08-12 15:06:45,NULL,3,NULL
3000,2065,Bentley,English Springer Spaniel,Dog,NULL,2012-12-12 00:00:00,1,Neutered Male,2015-08-12 17:01:03,NULL,3,NULL
3002,2067,Diego,Chihuahua,Dog,NULL,2010-03-25 00:00:00,1,Neutered Male,2015-08-12 17:20:33,NULL,3,NULL
3003,2068,Zeus,Bulldog,Dog,NULL,2012-06-11 00:00:00,1,Neutered Male,2015-08-12 18:41:47,NULL,3,NULL
3004,2069,Snickers Max,Shih Tzu,Dog,NULL,2012-03-23 00:00:00,1,Neutered Male,2015-08-12 19:22:05,NULL,3,NULL
3005,2070,Sparky,Shih Tzu,Dog,NULL,2002-10-09 00:00:00,1,Neutered Male,2015-08-12 21:34:29,2015-08-12 23:30:07,3,NULL
3006,2071,pierce,Labrador Retriever,Dog,NULL,2009-02-08 00:00:00,1,Neutered Male,2015-08-12 23:58:25,2015-08-13 03:52:43,3,NULL
3007,2072,Layla Ali,Boxer,Dog,NULL,2007-10-05 00:00:00,0,Spayed Female,2015-08-13 12:17:53,2015-08-13 12:27:16,5,NULL
3008,2074,Ziggy,"Shorthair, Domestic",Cat,NULL,2006-06-12 00:00:00,1,Neutered Male,2015-08-13 12:20:44,2015-08-13 12:21:08,3,NULL
3009,2075,Eli,Labrador Retriever Mixed,Dog,NULL,2014-10-01 00:00:00,1,Neutered Male,2015-08-13 12:33:15,NULL,3,NULL
3010,2076,King,Mix,Dog,NULL,2006-03-11 00:00:00,1,Neutered Male,2015-08-13 13:45:28,NULL,3,NULL
3011,2077,Nigel,Domestic ShHort Hair,Cat,//s3.amazonaws.com/petpace.images.pet/c86af13805aa87ce80b51390c9355691,2013-04-02 00:00:00,1,Neutered Male,2015-08-13 13:47:11,2016-04-13 15:00:11,3,America/Toronto
3012,2078,Gracie,Labrador Retriever Mixed,Dog,NULL,2015-04-13 00:00:00,0,Intact Female,2015-08-13 14:31:58,NULL,3,NULL
3013,2079,MAGGIE,Labrador Retriever,Dog,NULL,2011-04-28 00:00:00,0,Spayed Female,2015-08-13 14:48:45,2015-12-22 13:33:25,3,NULL
3014,2080,Betsy,Chihuahua,Dog,NULL,2015-05-28 00:00:00,0,Intact Female,2015-08-13 14:51:39,NULL,3,NULL
3015,2081,Eva,Labrador Retriever,Dog,NULL,1997-11-29 00:00:00,0,Intact Female,2015-08-13 15:53:16,NULL,3,NULL
3016,2082,Doc,American Pit Bull Terrier,Dog,NULL,2008-10-01 00:00:00,1,Neutered Male,2015-08-13 16:46:50,NULL,3,NULL
3017,2083,Henry,Dachshund,Dog,NULL,2007-04-10 00:00:00,1,Neutered Male,2015-08-13 16:47:15,NULL,3,NULL
3018,2084,Zoey Padme,DSH,Cat,NULL,2015-05-07 00:00:00,0,Intact Female,2015-08-13 16:47:58,NULL,3,NULL
3019,2085,Natalie Grace,DSH,Cat,NULL,2015-05-07 00:00:00,0,Intact Female,2015-08-13 16:48:21,NULL,3,NULL
3020,2086,Hudson,Labrador Retriever Mixed,Dog,NULL,2007-08-09 00:00:00,1,Neutered Male,2015-08-13 16:48:56,NULL,3,NULL
3021,2087,Gilley,Siberian Husky Mixed,Dog,NULL,2010-08-08 00:00:00,0,Spayed Female,2015-08-13 16:49:19,NULL,3,NULL
3022,2088,Luna,Golden Retriever,Dog,NULL,2011-12-23 00:00:00,0,Spayed Female,2015-08-13 16:50:02,NULL,3,NULL
3023,2089,Titus,DSH,Cat,NULL,2014-05-02 00:00:00,1,Neutered Male,2015-08-13 16:50:28,NULL,3,NULL
3024,2090,Gillie,Beagle Mixed,Dog,NULL,2009-04-10 00:00:00,0,Spayed Female,2015-08-13 16:50:56,NULL,3,NULL
3025,2091,Cosmo,Poodle,Dog,NULL,1999-04-06 00:00:00,1,Neutered Male,2015-08-13 16:51:26,NULL,3,NULL
3026,2092,Prince,Boxer Mixed,Dog,NULL,2011-01-11 00:00:00,1,Neutered Male,2015-08-13 16:51:59,NULL,3,NULL
3027,2093,Scout,St. Bernard,Dog,NULL,2007-07-23 00:00:00,1,Neutered Male,2015-08-13 17:28:07,NULL,3,NULL
3028,2094,Coco,Chihuahua,Dog,NULL,2009-03-11 00:00:00,0,Spayed Female,2015-08-13 17:29:09,NULL,3,NULL
3029,2095,Ultra,Plott Hound,Dog,//s3.amazonaws.com/petpace.images.pet/67f481451d82c3fd79737df4636f36fc,2006-09-08 00:00:00,0,Spayed Female,2015-08-13 20:23:17,2015-08-13 20:23:20,3,NULL
3030,2096,Dorey,Lab,Dog,NULL,2011-12-24 00:00:00,0,Spayed Female,2015-08-13 20:41:52,2015-08-14 17:30:52,5,NULL
3031,2097,CHARLIE,mix,Dog,NULL,2003-12-31 00:00:00,1,Neutered Male,2015-08-13 20:48:36,2015-12-22 13:32:08,3,NULL
3032,2098,Kelly,Labrador Retriever Mixed,Dog,NULL,2002-01-10 00:00:00,0,Spayed Female,2015-08-13 20:52:32,2015-08-14 15:19:38,3,NULL
3034,2099,Mickey,Shih Tzu,Dog,NULL,2006-08-11 00:00:00,1,Neutered Male,2015-08-13 21:59:46,2015-08-14 16:43:27,3,NULL
3036,2100,Klinger,Pit Bull X,Dog,NULL,2014-08-10 00:00:00,1,Neutered Male,2015-08-13 22:28:55,2015-08-14 17:30:10,5,NULL
3042,2101,Foster,Heeler X,Dog,NULL,2013-10-30 00:00:00,1,Neutered Male,2015-08-13 23:28:04,2015-08-14 17:30:22,5,NULL
3044,2102,Marley,Bloodhound,Dog,NULL,2009-12-05 00:00:00,1,Neutered Male,2015-08-13 23:58:27,2015-08-14 17:29:58,5,NULL
3045,2103,Charlie,German Shepherd Dog,Dog,NULL,2012-08-12 00:00:00,1,Neutered Male,2015-08-14 01:03:21,2015-08-14 15:20:26,3,NULL
3046,2104,Jack,Jack Russell Terrier,Dog,NULL,2008-03-03 00:00:00,1,Neutered Male,2015-08-14 01:19:58,NULL,3,NULL
3047,2105,Dexter,Doberman Pinscher,Dog,NULL,2009-06-22 00:00:00,1,Neutered Male,2015-08-14 11:52:28,NULL,3,NULL
3048,2106,Puck,Labrador Retriever,Dog,NULL,2011-10-16 00:00:00,1,Neutered Male,2015-08-14 13:49:31,2015-08-14 13:50:56,3,NULL
3049,2107,Gus,American Mastiff,Dog,NULL,2010-07-31 00:00:00,1,Neutered Male,2015-08-14 14:18:56,NULL,3,NULL
3050,2108,LouLou,Poodle,Dog,NULL,2013-10-29 00:00:00,0,Intact Female,2015-08-14 14:46:15,NULL,3,NULL
3051,2109,Bandit,German Shepherd X,Dog,NULL,2011-07-20 00:00:00,1,Neutered Male,2015-08-14 15:39:20,2015-08-14 17:30:35,5,NULL
3052,2110,Mya,Aust. Shep. X,Dog,NULL,2013-07-11 00:00:00,0,Spayed Female,2015-08-14 15:57:29,2015-08-14 17:31:14,5,NULL
3053,2111,Sonny,Poodle,Dog,NULL,2002-10-19 00:00:00,1,Neutered Male,2015-08-14 18:31:41,NULL,3,NULL
3054,2112,Vito,Poodle,Dog,NULL,2002-10-19 00:00:00,1,Neutered Male,2015-08-14 18:32:33,NULL,3,NULL
3055,2113,Bailey,Mix,Dog,NULL,2002-11-15 00:00:00,0,Spayed Female,2015-08-14 18:33:16,NULL,3,NULL
3056,2114,KJ,Pomeranian,Dog,NULL,2014-05-02 00:00:00,1,Intact Male,2015-08-14 18:34:25,NULL,3,NULL
3057,2115,Oreo,American Cocker Spaniel,Dog,NULL,2005-08-04 00:00:00,0,Spayed Female,2015-08-14 18:35:09,NULL,3,NULL
3058,2116,Murphy,Beagle,Dog,NULL,2009-10-23 00:00:00,0,Spayed Female,2015-08-14 18:35:43,NULL,3,NULL
3059,2117,Daisy,DSH,Cat,NULL,2001-06-10 00:00:00,0,Spayed Female,2015-08-14 18:36:57,NULL,3,NULL
3060,2118,Monkey,Labrador Retriever Mixed,Dog,NULL,2015-02-10 00:00:00,1,Neutered Male,2015-08-14 18:56:00,NULL,3,NULL
3061,2119,Bailey,Beagle,Dog,NULL,2010-06-14 00:00:00,0,Spayed Female,2015-08-14 19:49:57,NULL,3,NULL
3062,2120,Mac,German Shepherd Dog,Dog,NULL,2005-08-16 00:00:00,1,Intact Male,2015-08-14 20:36:16,NULL,3,NULL
3068,2121,Grim,German Shepherd Dog,Dog,NULL,2010-07-16 00:00:00,1,Intact Male,2015-08-15 03:30:01,2015-10-29 02:43:16,5,NULL
3069,2122,Sam,Domestic Shorthair,Cat,NULL,2000-08-17 00:00:00,1,Neutered Male,2015-08-15 05:35:43,NULL,3,NULL
3070,2123,Henry,Pembroke Welsh Corgi,Dog,NULL,2014-02-12 00:00:00,1,Intact Male,2015-08-15 06:34:29,NULL,3,NULL
3071,2124,Brutus,St. Bernard,Dog,NULL,2009-08-16 00:00:00,1,Neutered Male,2015-08-15 07:46:06,NULL,3,NULL
3072,2125,tucker,Labrador Retriever Mixed,Dog,NULL,2007-10-31 00:00:00,1,Neutered Male,2015-08-15 12:45:16,NULL,3,NULL
3078,2126,JuJu,dlh,Cat,NULL,2011-08-01 00:00:00,1,Neutered Male,2015-08-15 15:07:52,NULL,3,NULL
3079,2127,Lily,dsh,Cat,NULL,2015-08-15 00:00:00,0,Spayed Female,2015-08-15 19:59:46,NULL,3,NULL
3080,2128,Heather,Labrador Retriever,Dog,NULL,2015-01-01 00:00:00,0,Intact Female,2015-08-15 20:07:43,2015-10-29 02:44:32,5,NULL
3081,2129,Molly,Yorkshire Terrier,Dog,NULL,2015-08-15 00:00:00,0,Spayed Female,2015-08-16 03:53:13,NULL,3,NULL
3082,2130,Winston,Vizsla,Dog,NULL,2009-07-03 00:00:00,1,Neutered Male,2015-08-16 19:05:12,NULL,3,NULL
3083,2131,Missy,Rottweiler,Dog,NULL,2010-08-17 00:00:00,0,Spayed Female,2015-08-17 05:07:48,NULL,3,NULL
3085,NULL,tets11,mix,Dog,NULL,2015-08-11 00:00:00,1,Neutered Male,2015-08-17 08:01:20,NULL,3,NULL
3086,2132,Gizmo,Lhasa Apso,Dog,NULL,2006-01-12 00:00:00,1,Neutered Male,2015-08-17 13:07:15,NULL,3,NULL
3087,2133,Petey,American Pit Bull Terrier,Dog,NULL,2013-10-12 00:00:00,1,Neutered Male,2015-08-17 13:33:10,NULL,3,NULL
3088,2134,Marley,Hound Mix*,Dog,NULL,2013-12-01 00:00:00,0,Intact Female,2015-08-17 13:33:55,NULL,3,NULL
3089,2135,Wyatt,Domestic Shorthair,Cat,NULL,2013-04-12 00:00:00,1,Intact Male,2015-08-17 13:49:46,NULL,3,NULL
3090,2136,Boomer,American Bulldog,Dog,NULL,2013-07-17 00:00:00,1,Neutered Male,2015-08-17 14:51:49,NULL,3,NULL
3091,2137,Cali,Pembroke Welsh Corgi,Dog,NULL,2015-05-30 00:00:00,0,Intact Female,2015-08-17 15:08:52,NULL,3,NULL
3092,2138,buster,Chihuahua,Dog,NULL,2015-07-21 00:00:00,1,Intact Male,2015-08-17 15:20:05,NULL,3,NULL
3096,2139,Landry,dsh,Cat,//s3.amazonaws.com/petpace.images.pet/bbd4cbf94953ac23ffdb0230330afcef,2005-11-10 00:00:00,1,Neutered Male,2015-08-17 16:36:59,2015-08-17 17:10:14,3,NULL
3097,2140,Chaya,Jack Russell Terrier Mixed,Dog,NULL,2001-10-28 00:00:00,0,Spayed Female,2015-08-17 17:49:56,NULL,3,NULL
3098,2141,Lulu,Mix,Dog,NULL,2008-12-27 00:00:00,0,Spayed Female,2015-08-17 21:24:01,NULL,3,NULL
3099,2142,Cali,Dsh*,Dog,NULL,2013-12-09 00:00:00,0,Intact Female,2015-08-17 21:24:37,NULL,3,NULL
3100,878,Pygmy,Chihuahua,Dog,NULL,2004-09-04 00:00:00,1,Neutered Male,2015-08-18 00:57:06,2015-08-18 01:52:24,5,NULL
3101,878,Pygmy Sparks,Chihuahua,Dog,//s3.amazonaws.com/petpace.images.pet/f5a9b35b8aa91c930845b16ecae652e4,2004-08-31 00:00:00,1,Neutered Male,2015-08-18 01:55:57,2016-04-13 15:00:14,3,America/Chicago
3102,878,Pygmy,Chihuahua,Dog,NULL,2004-09-04 00:00:00,1,Neutered Male,2015-08-18 03:14:38,2015-08-18 03:15:35,5,NULL
3103,2143,Heidi,German Shepherd Dog Mixed,Dog,NULL,2006-01-01 00:00:00,1,Neutered Male,2015-08-18 11:33:32,NULL,3,NULL
3104,2144,Belleau,Dachshund,Dog,NULL,2015-03-15 00:00:00,0,Intact Female,2015-08-18 11:51:15,NULL,3,NULL
3105,2145,Roxy,Labrador Retriever Mixed,Dog,NULL,2015-02-21 00:00:00,0,Intact Female,2015-08-18 11:55:25,NULL,3,NULL
3106,2146,Suki,Miniature Schnauzer Mixed,Dog,NULL,2005-10-01 00:00:00,0,Intact Female,2015-08-18 12:03:53,NULL,3,NULL
3107,2147,abby,English Cocker Spaniel,Dog,NULL,1999-03-01 00:00:00,0,Spayed Female,2015-08-18 14:43:32,NULL,3,NULL
3108,2148,Maggie,Beagle Mixed,Dog,NULL,2009-08-16 00:00:00,0,Spayed Female,2015-08-18 19:58:19,2015-08-18 20:04:51,3,NULL
3109,2149,molly,dsh,Cat,NULL,2014-09-18 00:00:00,0,Spayed Female,2015-08-18 20:06:59,2015-08-18 22:38:20,5,NULL
3110,2150,Avery,Basset Hound,Dog,NULL,2012-09-08 00:00:00,0,Spayed Female,2015-08-18 20:10:29,NULL,3,NULL
3111,2151,Isabella,DSH,Cat,NULL,2001-08-01 00:00:00,0,Spayed Female,2015-08-18 20:11:35,NULL,3,NULL
3112,2152,Mr Squirrel,DSH,Cat,NULL,1999-12-23 00:00:00,1,Neutered Male,2015-08-18 22:28:29,NULL,3,NULL
3113,2153,Brekin,German Shorthaired Pointer,Dog,NULL,2010-08-19 00:00:00,0,Spayed Female,2015-08-19 06:50:10,NULL,3,NULL
3114,2154,Georgia,Mixed,Dog,NULL,2005-09-09 00:00:00,0,Spayed Female,2015-08-19 11:21:41,NULL,3,NULL
3115,2155,Clarice,DSH,Cat,NULL,2003-08-18 00:00:00,0,Spayed Female,2015-08-19 11:27:54,NULL,3,NULL
3116,2156,Master Chief,DSH,Cat,NULL,2010-08-18 00:00:00,1,Neutered Male,2015-08-19 11:30:01,NULL,3,NULL
3117,2157,Gizmo,Chihuahua,Dog,NULL,2006-03-01 00:00:00,1,Neutered Male,2015-08-19 11:36:30,NULL,3,NULL
3119,2160,Sam E,Shih Tzu,Dog,NULL,2001-11-21 00:00:00,1,Neutered Male,2015-08-19 12:24:13,NULL,3,NULL
3120,NULL,Kalu,Labrador Retriever,Dog,NULL,2009-02-06 00:00:00,1,Intact Male,2015-08-19 12:29:47,NULL,3,NULL
3121,2161,Turtle,Pug,Dog,NULL,2014-05-29 00:00:00,1,Intact Male,2015-08-19 12:30:11,NULL,3,NULL
3122,NULL,Kalu,Labrador Retriever,Dog,NULL,2009-02-09 00:00:00,1,Intact Male,2015-08-19 12:31:39,NULL,3,NULL
3124,2163,Sampson,Golden Retriever Mixed,Dog,NULL,2009-03-26 00:00:00,1,Intact Male,2015-08-19 13:26:25,NULL,3,NULL
3125,2164,Devina,Rottweiler,Dog,NULL,2015-04-30 00:00:00,0,Intact Female,2015-08-19 14:00:25,2015-08-20 11:32:52,5,NULL
3126,2165,Ruby,Australian Shepherd,Dog,NULL,2015-06-09 00:00:00,0,Intact Female,2015-08-19 14:04:18,NULL,3,NULL
3127,2166,Gizmo,Terrier Mix,Dog,NULL,2010-08-20 00:00:00,0,Spayed Female,2015-08-19 14:25:30,NULL,3,NULL
3128,2167,Amelia,dsh,Cat,//s3.amazonaws.com/petpace.images.pet/850b2868a39a29580f133347b461f86a,2005-01-22 00:00:00,0,Spayed Female,2015-08-19 15:04:31,2015-08-19 16:23:13,3,NULL
3129,2168,Koda,Labrador Retriever,Dog,NULL,2012-10-15 00:00:00,0,Spayed Female,2015-08-19 15:04:45,NULL,3,NULL
3130,2169,Abby,Shih Tzu,Dog,//s3.amazonaws.com/petpace.images.pet/85d464ff41f0fc48ca40323635f63d55,2001-11-30 00:00:00,0,Spayed Female,2015-08-19 16:16:26,2016-02-03 14:45:48,5,NULL
